brick_id,x_mm,y_mm,z_mm,orientation,active
5275,800,4500,2000,X,1
5276,1000,4500,2000,X,1
5277,1200,4500,2000,X,1
5278,1400,4500,2000,X,1
5279,1600,4500,2000,X,1
5280,1800,4500,2000,X,1
5281,2000,4500,2000,X,1
5282,2200,4500,2000,X,1
5283,2400,4500,2000,X,1
5284,2600,4500,2000,X,1
5285,2800,4500,2000,X,1
5286,3000,4500,2000,X,1
5287,3200,4500,2000,X,1
5288,3400,4500,2000,X,1
5289,3600,4500,2000,X,1
5290,3800,4500,2000,X,1
5291,4000,4500,2000,X,1
5292,4200,4500,2000,X,1
5293,0,0,2100,X,1
5294,200,0,2100,X,1
5295,400,0,2100,X,1
5296,600,0,2100,X,1
5297,800,0,2100,X,1
5298,1000,0,2100,X,1
5299,1200,0,2100,X,1
5300,1400,0,2100,X,1
5301,1600,0,2100,X,1
5302,1800,0,2100,X,1
5303,2000,0,2100,X,1
5304,2200,0,2100,X,1
5305,2400,0,2100,X,1
5306,2600,0,2100,X,1
5307,2800,0,2100,X,1
5308,3000,0,2100,X,1
5309,3200,0,2100,X,1
5310,3400,0,2100,X,1
5311,3600,0,2100,X,1
5312,3800,0,2100,X,1
5313,4000,0,2100,X,1
5314,4200,0,2100,X,1
5315,0,100,2100,X,1
5316,200,100,2100,X,1
5317,400,100,2100,X,1
5318,600,100,2100,X,1
5319,800,100,2100,X,1
5320,1000,100,2100,X,1
5321,1200,100,2100,X,1
5322,1400,100,2100,X,1
5323,1600,100,2100,X,1
5324,1800,100,2100,X,1
5325,2000,100,2100,X,1
5326,2200,100,2100,X,1
5327,2400,100,2100,X,1
5328,2600,100,2100,X,1
5329,2800,100,2100,X,1
5330,3000,100,2100,X,1
5331,3200,100,2100,X,1
5332,3400,100,2100,X,1
5333,3600,100,2100,X,1
5334,3800,100,2100,X,1
5335,4000,100,2100,X,1
5336,4200,100,2100,X,1
5337,0,200,2100,X,1
5338,4200,200,2100,X,1
5339,0,300,2100,X,1
5340,4200,300,2100,X,1
5341,0,400,2100,X,1
5342,4200,400,2100,X,1
5343,0,500,2100,X,1
5344,4200,500,2100,X,1
5345,0,600,2100,X,1
5346,4200,600,2100,X,1
5347,0,700,2100,X,1
5348,4200,700,2100,X,1
5349,0,800,2100,X,1
5350,4200,800,2100,X,1
5351,0,900,2100,X,1
5352,4200,900,2100,X,1
5353,0,1000,2100,X,1
5354,4200,1000,2100,X,1
5355,0,1100,2100,X,1
5356,4200,1100,2100,X,1
5357,0,1200,2100,X,1
5358,4200,1200,2100,X,1
5359,0,1300,2100,X,1
5360,4200,1300,2100,X,1
5361,0,1400,2100,X,1
5362,4200,1400,2100,X,1
5363,0,1500,2100,X,1
5364,4200,1500,2100,X,1
5365,0,1600,2100,X,1
5366,4200,1600,2100,X,1
5367,0,1700,2100,X,1
5368,4200,1700,2100,X,1
5369,0,1800,2100,X,1
5370,4200,1800,2100,X,1
5371,0,1900,2100,X,1
5372,4200,1900,2100,X,1
5373,0,2000,2100,X,1
5374,4200,2000,2100,X,1
5375,0,2100,2100,X,1
5376,4200,2100,2100,X,1
5377,0,2200,2100,X,1
5378,4200,2200,2100,X,1
5379,0,2300,2100,X,1
5380,4200,2300,2100,X,1
5381,0,2400,2100,X,1
5382,4200,2400,2100,X,1
5383,0,2500,2100,X,1
5384,4200,2500,2100,X,0
5385,0,2600,2100,X,1
5386,4200,2600,2100,X,0
5387,0,2700,2100,X,1
5388,4200,2700,2100,X,0
5389,0,2800,2100,X,1
5390,4200,2800,2100,X,0
5391,0,2900,2100,X,1
5392,4200,2900,2100,X,0
5393,0,3000,2100,X,1
5394,4200,3000,2100,X,0
5395,0,3100,2100,X,1
5396,4200,3100,2100,X,0
5397,0,3200,2100,X,1
5398,4200,3200,2100,X,0
5399,0,3300,2100,X,1
5400,4200,3300,2100,X,0
5401,0,3400,2100,X,1
5402,4200,3400,2100,X,0
5403,0,3500,2100,X,1
5404,4200,3500,2100,X,0
5405,0,3600,2100,X,1
5406,4200,3600,2100,X,0
5407,0,3700,2100,X,1
5408,4200,3700,2100,X,0
5409,0,3800,2100,X,1
5410,4200,3800,2100,X,1
5411,0,3900,2100,X,1
5412,4200,3900,2100,X,1
5413,0,4000,2100,X,1
5414,4200,4000,2100,X,1
5415,0,4100,2100,X,1
5416,4200,4100,2100,X,1
5417,0,4200,2100,X,1
5418,4200,4200,2100,X,1
5419,0,4300,2100,X,1
5420,4200,4300,2100,X,1
5421,0,4400,2100,X,1
5422,200,4400,2100,X,1
5423,400,4400,2100,X,1
5424,600,4400,2100,X,1
5425,800,4400,2100,X,1
5426,1000,4400,2100,X,1
5427,1200,4400,2100,X,1
5428,1400,4400,2100,X,1
5429,1600,4400,2100,X,1
5430,1800,4400,2100,X,1
5431,2000,4400,2100,X,1
5432,2200,4400,2100,X,1
5433,2400,4400,2100,X,1
5434,2600,4400,2100,X,1
5435,2800,4400,2100,X,1
5436,3000,4400,2100,X,1
5437,3200,4400,2100,X,1
5438,3400,4400,2100,X,1
5439,3600,4400,2100,X,1
5440,3800,4400,2100,X,1
5441,4000,4400,2100,X,1
5442,4200,4400,2100,X,1
5443,0,4500,2100,X,1
5444,200,4500,2100,X,1
5445,400,4500,2100,X,1
5446,600,4500,2100,X,1
5447,800,4500,2100,X,1
5448,1000,4500,2100,X,1
5449,1200,4500,2100,X,1
5450,1400,4500,2100,X,1
5451,1600,4500,2100,X,1
5452,1800,4500,2100,X,1
5453,2000,4500,2100,X,1
5454,2200,4500,2100,X,1
5455,2400,4500,2100,X,1
5456,2600,4500,2100,X,1
5457,2800,4500,2100,X,1
5458,3000,4500,2100,X,1
5459,3200,4500,2100,X,1
5460,3400,4500,2100,X,1
5461,3600,4500,2100,X,1
5462,3800,4500,2100,X,1
5463,4000,4500,2100,X,1
5464,4200,4500,2100,X,1
5465,0,0,2200,X,1
5466,200,0,2200,X,1
5467,400,0,2200,X,1
5468,600,0,2200,X,1
5469,800,0,2200,X,1
5470,1000,0,2200,X,1
5471,1200,0,2200,X,1
5472,1400,0,2200,X,1
5473,1600,0,2200,X,1
5474,1800,0,2200,X,1
5475,2000,0,2200,X,1
5476,2200,0,2200,X,1
5477,2400,0,2200,X,1
5478,2600,0,2200,X,1
5479,2800,0,2200,X,1
5480,3000,0,2200,X,1
5481,3200,0,2200,X,1
5482,3400,0,2200,X,1
5483,3600,0,2200,X,1
5484,3800,0,2200,X,1
5485,4000,0,2200,X,1
5486,4200,0,2200,X,1
5487,0,100,2200,X,1
5488,200,100,2200,X,1
5489,400,100,2200,X,1
5490,600,100,2200,X,1
5491,800,100,2200,X,1
5492,1000,100,2200,X,1
5493,1200,100,2200,X,1
5494,1400,100,2200,X,1
5495,1600,100,2200,X,1
5496,1800,100,2200,X,1
5497,2000,100,2200,X,1
5498,2200,100,2200,X,1
5499,2400,100,2200,X,1
5500,2600,100,2200,X,1
5501,2800,100,2200,X,1
5502,3000,100,2200,X,1
5503,3200,100,2200,X,1
5504,3400,100,2200,X,1
5505,3600,100,2200,X,1
5506,3800,100,2200,X,1
5507,4000,100,2200,X,1
5508,4200,100,2200,X,1
5509,0,200,2200,X,1
5510,4200,200,2200,X,1
5511,0,300,2200,X,1
5512,4200,300,2200,X,1
5513,0,400,2200,X,1
5514,4200,400,2200,X,1
5515,0,500,2200,X,1
5516,4200,500,2200,X,1
5517,0,600,2200,X,1
5518,4200,600,2200,X,1
5519,0,700,2200,X,1
5520,4200,700,2200,X,1
5521,0,800,2200,X,1
5522,4200,800,2200,X,1
5523,0,900,2200,X,1
5524,4200,900,2200,X,1
5525,0,1000,2200,X,1
5526,4200,1000,2200,X,1
5527,0,1100,2200,X,1
5528,4200,1100,2200,X,1
5529,0,1200,2200,X,1
5530,4200,1200,2200,X,1
5531,0,1300,2200,X,1
5532,4200,1300,2200,X,1
5533,0,1400,2200,X,1
5534,4200,1400,2200,X,1
5535,0,1500,2200,X,1
5536,4200,1500,2200,X,1
5537,0,1600,2200,X,1
5538,4200,1600,2200,X,1
5539,0,1700,2200,X,1
5540,4200,1700,2200,X,1
5541,0,1800,2200,X,1
5542,4200,1800,2200,X,1
5543,0,1900,2200,X,1
5544,4200,1900,2200,X,1
5545,0,2000,2200,X,1
5546,4200,2000,2200,X,1
5547,0,2100,2200,X,1
5548,4200,2100,2200,X,1
5549,0,2200,2200,X,1
5550,4200,2200,2200,X,1
5551,0,2300,2200,X,1
5552,4200,2300,2200,X,1
5553,0,2400,2200,X,1
5554,4200,2400,2200,X,1
5555,0,2500,2200,X,1
5556,4200,2500,2200,X,0
5557,0,2600,2200,X,1
5558,4200,2600,2200,X,0
5559,0,2700,2200,X,1
5560,4200,2700,2200,X,0
5561,0,2800,2200,X,1
5562,4200,2800,2200,X,0
5563,0,2900,2200,X,1
5564,4200,2900,2200,X,0
5565,0,3000,2200,X,1
5566,4200,3000,2200,X,0
5567,0,3100,2200,X,1
5568,4200,3100,2200,X,0
5569,0,3200,2200,X,1
5570,4200,3200,2200,X,0
5571,0,3300,2200,X,1
5572,4200,3300,2200,X,0
5573,0,3400,2200,X,1
5574,4200,3400,2200,X,0
5575,0,3500,2200,X,1
5576,4200,3500,2200,X,0
5577,0,3600,2200,X,1
5578,4200,3600,2200,X,0
5579,0,3700,2200,X,1
5580,4200,3700,2200,X,0
5581,0,3800,2200,X,1
5582,4200,3800,2200,X,1
5583,0,3900,2200,X,1
5584,4200,3900,2200,X,1
5585,0,4000,2200,X,1
5586,4200,4000,2200,X,1
5587,0,4100,2200,X,1
5588,4200,4100,2200,X,1
5589,0,4200,2200,X,1
5590,4200,4200,2200,X,1
5591,0,4300,2200,X,1
5592,4200,4300,2200,X,1
5593,0,4400,2200,X,1
5594,200,4400,2200,X,1
5595,400,4400,2200,X,1
5596,600,4400,2200,X,1
5597,800,4400,2200,X,1
5598,1000,4400,2200,X,1
5599,1200,4400,2200,X,1
5600,1400,4400,2200,X,1
5601,1600,4400,2200,X,1
5602,1800,4400,2200,X,1
5603,2000,4400,2200,X,1
5604,2200,4400,2200,X,1
5605,2400,4400,2200,X,1
5606,2600,4400,2200,X,1
5607,2800,4400,2200,X,1
5608,3000,4400,2200,X,1
5609,3200,4400,2200,X,1
5610,3400,4400,2200,X,1
5611,3600,4400,2200,X,1
5612,3800,4400,2200,X,1
5613,4000,4400,2200,X,1
5614,4200,4400,2200,X,1
5615,0,4500,2200,X,1
5616,200,4500,2200,X,1
5617,400,4500,2200,X,1
5618,600,4500,2200,X,1
5619,800,4500,2200,X,1
5620,1000,4500,2200,X,1
5621,1200,4500,2200,X,1
5622,1400,4500,2200,X,1
5623,1600,4500,2200,X,1
5624,1800,4500,2200,X,1
5625,2000,4500,2200,X,1
5626,2200,4500,2200,X,1
5627,2400,4500,2200,X,1
5628,2600,4500,2200,X,1
5629,2800,4500,2200,X,1
5630,3000,4500,2200,X,1
5631,3200,4500,2200,X,1
5632,3400,4500,2200,X,1
5633,3600,4500,2200,X,1
5634,3800,4500,2200,X,1
5635,4000,4500,2200,X,1
5636,4200,4500,2200,X,1
5637,0,0,2300,X,1
5638,200,0,2300,X,1
5639,400,0,2300,X,1
5640,600,0,2300,X,1
5641,800,0,2300,X,1
5642,1000,0,2300,X,1
5643,1200,0,2300,X,1
5644,1400,0,2300,X,1
5645,1600,0,2300,X,1
5646,1800,0,2300,X,1
5647,2000,0,2300,X,1
5648,2200,0,2300,X,1
5649,2400,0,2300,X,1
5650,2600,0,2300,X,1
5651,2800,0,2300,X,1
5652,3000,0,2300,X,1
5653,3200,0,2300,X,1
5654,3400,0,2300,X,1
5655,3600,0,2300,X,1
5656,3800,0,2300,X,1
5657,4000,0,2300,X,1
5658,4200,0,2300,X,1
5659,0,100,2300,X,1
5660,200,100,2300,X,1
5661,400,100,2300,X,1
5662,600,100,2300,X,1
5663,800,100,2300,X,1
5664,1000,100,2300,X,1
5665,1200,100,2300,X,1
5666,1400,100,2300,X,1
5667,1600,100,2300,X,1
5668,1800,100,2300,X,1
5669,2000,100,2300,X,1
5670,2200,100,2300,X,1
5671,2400,100,2300,X,1
5672,2600,100,2300,X,1
5673,2800,100,2300,X,1
5674,3000,100,2300,X,1
5675,3200,100,2300,X,1
5676,3400,100,2300,X,1
5677,3600,100,2300,X,1
5678,3800,100,2300,X,1
5679,4000,100,2300,X,1
5680,4200,100,2300,X,1
5681,0,200,2300,X,1
5682,4200,200,2300,X,1
5683,0,300,2300,X,1
5684,4200,300,2300,X,1
5685,0,400,2300,X,1
5686,4200,400,2300,X,1
5687,0,500,2300,X,1
5688,4200,500,2300,X,1
5689,0,600,2300,X,1
5690,4200,600,2300,X,1
5691,0,700,2300,X,1
5692,4200,700,2300,X,1
5693,0,800,2300,X,1
5694,4200,800,2300,X,1
5695,0,900,2300,X,1
5696,4200,900,2300,X,1
5697,0,1000,2300,X,1
5698,4200,1000,2300,X,1
5699,0,1100,2300,X,1
5700,4200,1100,2300,X,1
5701,0,1200,2300,X,1
5702,4200,1200,2300,X,1
5703,0,1300,2300,X,1
5704,4200,1300,2300,X,1
5705,0,1400,2300,X,1
5706,4200,1400,2300,X,1
5707,0,1500,2300,X,1
5708,4200,1500,2300,X,1
5709,0,1600,2300,X,1
5710,4200,1600,2300,X,1
5711,0,1700,2300,X,1
5712,4200,1700,2300,X,1
5713,0,1800,2300,X,1
5714,4200,1800,2300,X,1
5715,0,1900,2300,X,1
5716,4200,1900,2300,X,1
5717,0,2000,2300,X,1
5718,4200,2000,2300,X,1
5719,0,2100,2300,X,1
5720,4200,2100,2300,X,1
5721,0,2200,2300,X,1
5722,4200,2200,2300,X,1
5723,0,2300,2300,X,1
5724,4200,2300,2300,X,1
5725,0,2400,2300,X,1
5726,4200,2400,2300,X,1
5727,0,2500,2300,X,1
5728,4200,2500,2300,X,0
5729,0,2600,2300,X,1
5730,4200,2600,2300,X,0
5731,0,2700,2300,X,1
5732,4200,2700,2300,X,0
5733,0,2800,2300,X,1
5734,4200,2800,2300,X,0
5735,0,2900,2300,X,1
5736,4200,2900,2300,X,0
5737,0,3000,2300,X,1
5738,4200,3000,2300,X,0
5739,0,3100,2300,X,1
5740,4200,3100,2300,X,0
5741,0,3200,2300,X,1
5742,4200,3200,2300,X,0
5743,0,3300,2300,X,1
5744,4200,3300,2300,X,0
5745,0,3400,2300,X,1
5746,4200,3400,2300,X,0
5747,0,3500,2300,X,1
5748,4200,3500,2300,X,0
5749,0,3600,2300,X,1
5750,4200,3600,2300,X,0
5751,0,3700,2300,X,1
5752,4200,3700,2300,X,0
5753,0,3800,2300,X,1
5754,4200,3800,2300,X,1
5755,0,3900,2300,X,1
5756,4200,3900,2300,X,1
5757,0,4000,2300,X,1
5758,4200,4000,2300,X,1
5759,0,4100,2300,X,1
5760,4200,4100,2300,X,1
5761,0,4200,2300,X,1
5762,4200,4200,2300,X,1
5763,0,4300,2300,X,1
5764,4200,4300,2300,X,1
5765,0,4400,2300,X,1
5766,200,4400,2300,X,1
5767,400,4400,2300,X,1
5768,600,4400,2300,X,1
5769,800,4400,2300,X,1
5770,1000,4400,2300,X,1
5771,1200,4400,2300,X,1
5772,1400,4400,2300,X,1
5773,1600,4400,2300,X,1
5774,1800,4400,2300,X,1
5775,2000,4400,2300,X,1
5776,2200,4400,2300,X,1
5777,2400,4400,2300,X,1
5778,2600,4400,2300,X,1
5779,2800,4400,2300,X,1
5780,3000,4400,2300,X,1
5781,3200,4400,2300,X,1
5782,3400,4400,2300,X,1
5783,3600,4400,2300,X,1
5784,3800,4400,2300,X,1
5785,4000,4400,2300,X,1
5786,4200,4400,2300,X,1
5787,0,4500,2300,X,1
5788,200,4500,2300,X,1
5789,400,4500,2300,X,1
5790,600,4500,2300,X,1
5791,800,4500,2300,X,1
5792,1000,4500,2300,X,1
5793,1200,4500,2300,X,1
5794,1400,4500,2300,X,1
5795,1600,4500,2300,X,1
5796,1800,4500,2300,X,1
5797,2000,4500,2300,X,1
5798,2200,4500,2300,X,1
5799,2400,4500,2300,X,1
5800,2600,4500,2300,X,1
5801,2800,4500,2300,X,1
5802,3000,4500,2300,X,1
5803,3200,4500,2300,X,1
5804,3400,4500,2300,X,1
5805,3600,4500,2300,X,1
5806,3800,4500,2300,X,1
5807,4000,4500,2300,X,1
5808,4200,4500,2300,X,1
5809,0,0,2400,X,1
5810,200,0,2400,X,1
5811,400,0,2400,X,1
5812,600,0,2400,X,1
5813,800,0,2400,X,1
5814,1000,0,2400,X,1
5815,1200,0,2400,X,1
5816,1400,0,2400,X,1
5817,1600,0,2400,X,1
5818,1800,0,2400,X,1
5819,2000,0,2400,X,1
5820,2200,0,2400,X,1
5821,2400,0,2400,X,1
5822,2600,0,2400,X,1
5823,2800,0,2400,X,1
5824,3000,0,2400,X,1
5825,3200,0,2400,X,1
5826,3400,0,2400,X,1
5827,3600,0,2400,X,1
5828,3800,0,2400,X,1
5829,4000,0,2400,X,1
5830,4200,0,2400,X,1
5831,0,100,2400,X,1
5832,200,100,2400,X,1
5833,400,100,2400,X,1
5834,600,100,2400,X,1
5835,800,100,2400,X,1
5836,1000,100,2400,X,1
5837,1200,100,2400,X,1
5838,1400,100,2400,X,1
5839,1600,100,2400,X,1
5840,1800,100,2400,X,1
5841,2000,100,2400,X,1
5842,2200,100,2400,X,1
5843,2400,100,2400,X,1
5844,2600,100,2400,X,1
5845,2800,100,2400,X,1
5846,3000,100,2400,X,1
5847,3200,100,2400,X,1
5848,3400,100,2400,X,1
5849,3600,100,2400,X,1
5850,3800,100,2400,X,1
5851,4000,100,2400,X,1
5852,4200,100,2400,X,1
5853,0,200,2400,X,1
5854,4200,200,2400,X,1
5855,0,300,2400,X,1
5856,4200,300,2400,X,1
5857,0,400,2400,X,1
5858,4200,400,2400,X,1
5859,0,500,2400,X,1
5860,4200,500,2400,X,1
5861,0,600,2400,X,1
5862,4200,600,2400,X,1
5863,0,700,2400,X,1
5864,4200,700,2400,X,1
5865,0,800,2400,X,1
5866,4200,800,2400,X,1
5867,0,900,2400,X,1
5868,4200,900,2400,X,1
5869,0,1000,2400,X,1
5870,4200,1000,2400,X,1
5871,0,1100,2400,X,1
5872,4200,1100,2400,X,1
5873,0,1200,2400,X,1
5874,4200,1200,2400,X,1
5875,0,1300,2400,X,1
5876,4200,1300,2400,X,1
5877,0,1400,2400,X,1
5878,4200,1400,2400,X,1
5879,0,1500,2400,X,1
5880,4200,1500,2400,X,1
5881,0,1600,2400,X,1
5882,4200,1600,2400,X,1
5883,0,1700,2400,X,1
5884,4200,1700,2400,X,1
5885,0,1800,2400,X,1
5886,4200,1800,2400,X,1
5887,0,1900,2400,X,1
5888,4200,1900,2400,X,1
5889,0,2000,2400,X,1
5890,4200,2000,2400,X,1
5891,0,2100,2400,X,1
5892,4200,2100,2400,X,1
5893,0,2200,2400,X,1
5894,4200,2200,2400,X,1
5895,0,2300,2400,X,1
5896,4200,2300,2400,X,1
5897,0,2400,2400,X,1
5898,4200,2400,2400,X,1
5899,0,2500,2400,X,1
5900,4200,2500,2400,X,1
5901,0,2600,2400,X,1
5902,4200,2600,2400,X,1
5903,0,2700,2400,X,1
5904,4200,2700,2400,X,1
5905,0,2800,2400,X,1
5906,4200,2800,2400,X,1
5907,0,2900,2400,X,1
5908,4200,2900,2400,X,1
5909,0,3000,2400,X,1
5910,4200,3000,2400,X,1
5911,0,3100,2400,X,1
5912,4200,3100,2400,X,1
5913,0,3200,2400,X,1
5914,4200,3200,2400,X,1
5915,0,3300,2400,X,1
5916,4200,3300,2400,X,1
5917,0,3400,2400,X,1
5918,4200,3400,2400,X,1
5919,0,3500,2400,X,1
5920,4200,3500,2400,X,1
5921,0,3600,2400,X,1
5922,4200,3600,2400,X,1
5923,0,3700,2400,X,1
5924,4200,3700,2400,X,1
5925,0,3800,2400,X,1
5926,4200,3800,2400,X,1
5927,0,3900,2400,X,1
5928,4200,3900,2400,X,1
5929,0,4000,2400,X,1
5930,4200,4000,2400,X,1
5931,0,4100,2400,X,1
5932,4200,4100,2400,X,1
5933,0,4200,2400,X,1
5934,4200,4200,2400,X,1
5935,0,4300,2400,X,1
5936,4200,4300,2400,X,1
5937,0,4400,2400,X,1
5938,200,4400,2400,X,1
5939,400,4400,2400,X,1
5940,600,4400,2400,X,1
5941,800,4400,2400,X,1
5942,1000,4400,2400,X,1
5943,1200,4400,2400,X,1
5944,1400,4400,2400,X,1
5945,1600,4400,2400,X,1
5946,1800,4400,2400,X,1
5947,2000,4400,2400,X,1
5948,2200,4400,2400,X,1
5949,2400,4400,2400,X,1
5950,2600,4400,2400,X,1
5951,2800,4400,2400,X,1
5952,3000,4400,2400,X,1
5953,3200,4400,2400,X,1
5954,3400,4400,2400,X,1
5955,3600,4400,2400,X,1
5956,3800,4400,2400,X,1
5957,4000,4400,2400,X,1
5958,4200,4400,2400,X,1
5959,0,4500,2400,X,1
5960,200,4500,2400,X,1
5961,400,4500,2400,X,1
5962,600,4500,2400,X,1
5963,800,4500,2400,X,1
5964,1000,4500,2400,X,1
5965,1200,4500,2400,X,1
5966,1400,4500,2400,X,1
5967,1600,4500,2400,X,1
5968,1800,4500,2400,X,1
5969,2000,4500,2400,X,1
5970,2200,4500,2400,X,1
5971,2400,4500,2400,X,1
5972,2600,4500,2400,X,1
5973,2800,4500,2400,X,1
5974,3000,4500,2400,X,1
5975,3200,4500,2400,X,1
5976,3400,4500,2400,X,1
5977,3600,4500,2400,X,1
5978,3800,4500,2400,X,1
5979,4000,4500,2400,X,1
5980,4200,4500,2400,X,1
5981,0,0,2500,X,1
5982,200,0,2500,X,1
5983,400,0,2500,X,1
5984,600,0,2500,X,1
5985,800,0,2500,X,1
5986,1000,0,2500,X,1
5987,1200,0,2500,X,1
5988,1400,0,2500,X,1
5989,1600,0,2500,X,1
5990,1800,0,2500,X,1
5991,2000,0,2500,X,1
5992,2200,0,2500,X,1
5993,2400,0,2500,X,1
5994,2600,0,2500,X,1
5995,2800,0,2500,X,1
5996,3000,0,2500,X,1
5997,3200,0,2500,X,1
5998,3400,0,2500,X,1
5999,3600,0,2500,X,1
6000,3800,0,2500,X,1
6001,4000,0,2500,X,1
6002,4200,0,2500,X,1
6003,0,100,2500,X,1
6004,200,100,2500,X,1
6005,400,100,2500,X,1
6006,600,100,2500,X,1
6007,800,100,2500,X,1
6008,1000,100,2500,X,1
6009,1200,100,2500,X,1
6010,1400,100,2500,X,1
6011,1600,100,2500,X,1
6012,1800,100,2500,X,1
6013,2000,100,2500,X,1
6014,2200,100,2500,X,1
6015,2400,100,2500,X,1
6016,2600,100,2500,X,1
6017,2800,100,2500,X,1
6018,3000,100,2500,X,1
6019,3200,100,2500,X,1
6020,3400,100,2500,X,1
6021,3600,100,2500,X,1
6022,3800,100,2500,X,1
6023,4000,100,2500,X,1
6024,4200,100,2500,X,1
6025,0,200,2500,X,1
6026,4200,200,2500,X,1
6027,0,300,2500,X,1
6028,4200,300,2500,X,1
6029,0,400,2500,X,1
6030,4200,400,2500,X,1
6031,0,500,2500,X,1
6032,4200,500,2500,X,1
6033,0,600,2500,X,1
6034,4200,600,2500,X,1
6035,0,700,2500,X,1
6036,4200,700,2500,X,1
6037,0,800,2500,X,1
6038,4200,800,2500,X,1
6039,0,900,2500,X,1
6040,4200,900,2500,X,1
6041,0,1000,2500,X,1
6042,4200,1000,2500,X,1
6043,0,1100,2500,X,1
6044,4200,1100,2500,X,1
6045,0,1200,2500,X,1
6046,4200,1200,2500,X,1
6047,0,1300,2500,X,1
6048,4200,1300,2500,X,1
6049,0,1400,2500,X,1
6050,4200,1400,2500,X,1
6051,0,1500,2500,X,1
6052,4200,1500,2500,X,1
6053,0,1600,2500,X,1
6054,4200,1600,2500,X,1
6055,0,1700,2500,X,1
6056,4200,1700,2500,X,1
6057,0,1800,2500,X,1
6058,4200,1800,2500,X,1
6059,0,1900,2500,X,1
6060,4200,1900,2500,X,1
6061,0,2000,2500,X,1
6062,4200,2000,2500,X,1
6063,0,2100,2500,X,1
6064,4200,2100,2500,X,1
6065,0,2200,2500,X,1
6066,4200,2200,2500,X,1
6067,0,2300,2500,X,1
6068,4200,2300,2500,X,1
6069,0,2400,2500,X,1
6070,4200,2400,2500,X,1
6071,0,2500,2500,X,1
6072,4200,2500,2500,X,1
6073,0,2600,2500,X,1
6074,4200,2600,2500,X,1
6075,0,2700,2500,X,1
6076,4200,2700,2500,X,1
6077,0,2800,2500,X,1
6078,4200,2800,2500,X,1
6079,0,2900,2500,X,1
6080,4200,2900,2500,X,1
6081,0,3000,2500,X,1
6082,4200,3000,2500,X,1
6083,0,3100,2500,X,1
6084,4200,3100,2500,X,1
6085,0,3200,2500,X,1
6086,4200,3200,2500,X,1
6087,0,3300,2500,X,1
6088,4200,3300,2500,X,1
6089,0,3400,2500,X,1
6090,4200,3400,2500,X,1
6091,0,3500,2500,X,1
6092,4200,3500,2500,X,1
6093,0,3600,2500,X,1
6094,4200,3600,2500,X,1
6095,0,3700,2500,X,1
6096,4200,3700,2500,X,1
6097,0,3800,2500,X,1
6098,4200,3800,2500,X,1
6099,0,3900,2500,X,1
6100,4200,3900,2500,X,1
6101,0,4000,2500,X,1
6102,4200,4000,2500,X,1
6103,0,4100,2500,X,1
6104,4200,4100,2500,X,1
6105,0,4200,2500,X,1
6106,4200,4200,2500,X,1
6107,0,4300,2500,X,1
6108,4200,4300,2500,X,1
6109,0,4400,2500,X,1
6110,200,4400,2500,X,1
6111,400,4400,2500,X,1
6112,600,4400,2500,X,1
6113,800,4400,2500,X,1
6114,1000,4400,2500,X,1
6115,1200,4400,2500,X,1
6116,1400,4400,2500,X,1
6117,1600,4400,2500,X,1
6118,1800,4400,2500,X,1
6119,2000,4400,2500,X,1
6120,2200,4400,2500,X,1
6121,2400,4400,2500,X,1
6122,2600,4400,2500,X,1
6123,2800,4400,2500,X,1
6124,3000,4400,2500,X,1
6125,3200,4400,2500,X,1
6126,3400,4400,2500,X,1
6127,3600,4400,2500,X,1
6128,3800,4400,2500,X,1
6129,4000,4400,2500,X,1
6130,4200,4400,2500,X,1
6131,0,4500,2500,X,1
6132,200,4500,2500,X,1
6133,400,4500,2500,X,1
6134,600,4500,2500,X,1
6135,800,4500,2500,X,1
6136,1000,4500,2500,X,1
6137,1200,4500,2500,X,1
6138,1400,4500,2500,X,1
6139,1600,4500,2500,X,1
6140,1800,4500,2500,X,1
6141,2000,4500,2500,X,1
6142,2200,4500,2500,X,1
6143,2400,4500,2500,X,1
6144,2600,4500,2500,X,1
6145,2800,4500,2500,X,1
6146,3000,4500,2500,X,1
6147,3200,4500,2500,X,1
6148,3400,4500,2500,X,1
6149,3600,4500,2500,X,1
6150,3800,4500,2500,X,1
6151,4000,4500,2500,X,1
6152,4200,4500,2500,X,1
6153,0,0,2600,X,1
6154,200,0,2600,X,1
6155,400,0,2600,X,1
6156,600,0,2600,X,1
6157,800,0,2600,X,1
6158,1000,0,2600,X,1
6159,1200,0,2600,X,1
6160,1400,0,2600,X,1
6161,1600,0,2600,X,1
6162,1800,0,2600,X,1
6163,2000,0,2600,X,1
6164,2200,0,2600,X,1
6165,2400,0,2600,X,1
6166,2600,0,2600,X,1
6167,2800,0,2600,X,1
6168,3000,0,2600,X,1
6169,3200,0,2600,X,1
6170,3400,0,2600,X,1
6171,3600,0,2600,X,1
6172,3800,0,2600,X,1
6173,4000,0,2600,X,1
6174,4200,0,2600,X,1
6175,0,100,2600,X,1
6176,200,100,2600,X,1
6177,400,100,2600,X,1
6178,600,100,2600,X,1
6179,800,100,2600,X,1
6180,1000,100,2600,X,1
6181,1200,100,2600,X,1
6182,1400,100,2600,X,1
6183,1600,100,2600,X,1
6184,1800,100,2600,X,1
6185,2000,100,2600,X,1
6186,2200,100,2600,X,1
6187,2400,100,2600,X,1
6188,2600,100,2600,X,1
